,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
3288, Said BELHAJ ,SWE,39,UIAA European Championship - München (GER) 2000,lead,Men
3289, Andrej CHRASTINA ,SVK,39,UIAA European Championship - München (GER) 2000,lead,Men
3290, Patrick COENEN ,NED,39,UIAA European Championship - München (GER) 2000,lead,Men
3291, Reinhard FICHTINGER ,AUT,39,UIAA European Championship - München (GER) 2000,lead,Men
3292, Tomás MRÁZEK ,CZE,39,UIAA European Championship - München (GER) 2000,lead,Men
3293, Salavat RAKHMETOV ,RUS,39,UIAA European Championship - München (GER) 2000,lead,Men
3294, Jürgen REIS ,AUT,39,UIAA European Championship - München (GER) 2000,lead,Men
3295, Luka ZAZVONIL ,SLO,39,UIAA European Championship - München (GER) 2000,lead,Men
3296, Kalin GARBOV ,BUL,47,UIAA European Championship - München (GER) 2000,lead,Men
3297, Diego LAMPUGNANI ,SUI,47,UIAA European Championship - München (GER) 2000,lead,Men
3298, Lukasz MÜLLER ,POL,47,UIAA European Championship - München (GER) 2000,lead,Men
3299, Christian BENK ,GER,50,UIAA European Championship - München (GER) 2000,lead,Men
3300, Karsten BOROWKA ,GER,50,UIAA European Championship - München (GER) 2000,lead,Men
3301, Serguei NOURMAMATOV ,RUS,50,UIAA European Championship - München (GER) 2000,lead,Men
3302, Andreas PFANNER ,AUT,50,UIAA European Championship - München (GER) 2000,lead,Men
3303, Marek HAVLIK ,CZE,54,UIAA European Championship - München (GER) 2000,lead,Men
3304, Jakub HLAVACEK ,CZE,55,UIAA European Championship - München (GER) 2000,lead,Men
3305, Ferdinand SCHULTE ,NED,55,UIAA European Championship - München (GER) 2000,lead,Men
3306, Todor DJAMBAZOV ,BUL,57,UIAA European Championship - München (GER) 2000,lead,Men
3307, Marcin WROBEL ,POL,57,UIAA European Championship - München (GER) 2000,lead,Men
3308, Peter DOLEZAJ ,SVK,59,UIAA European Championship - München (GER) 2000,lead,Men
3309, Juraj REPCIK ,SVK,59,UIAA European Championship - München (GER) 2000,lead,Men
3310, Daniel FILIPOV VOLEV ,BUL,61,UIAA European Championship - München (GER) 2000,lead,Men
3311, Ruslan Dimitrov PETROUSKI ,BUL,62,UIAA European Championship - München (GER) 2000,lead,Men
3312, Katrin SEDLMAYER ,GER,1,UIAA European Championship - München (GER) 2000,lead,Women
3313, Stéphanie BODET ,FRA,2,UIAA European Championship - München (GER) 2000,lead,Women
3314, Marietta UHDEN ,GER,3,UIAA European Championship - München (GER) 2000,lead,Women
3315, Elena CHOUMILOVA ,RUS,4,UIAA European Championship - München (GER) 2000,lead,Women
3316, Muriel SARKANY ,BEL,5,UIAA European Championship - München (GER) 2000,lead,Women
3317, Annatina SCHULTZ ,SUI,6,UIAA European Championship - München (GER) 2000,lead,Women
3318, Sandrine LEVET ,FRA,7,UIAA European Championship - München (GER) 2000,lead,Women
3319, Jenny LAVARDA ,ITA,8,UIAA European Championship - München (GER) 2000,lead,Women
3320, Olga SHALAGINA ,UKR,9,UIAA European Championship - München (GER) 2000,lead,Women
3321, Luisa IOVANE ,ITA,10,UIAA European Championship - München (GER) 2000,lead,Women
3322, Delphine MARTIN ,FRA,11,UIAA European Championship - München (GER) 2000,lead,Women
3323, Martina CUFAR ,SLO,12,UIAA European Championship - München (GER) 2000,lead,Women
3324, Natalia NOVIKOVA ,RUS,12,UIAA European Championship - München (GER) 2000,lead,Women
3325, Carole PETRIGNET ,FRA,14,UIAA European Championship - München (GER) 2000,lead,Women
3326, Damaris KNORR ,GER,15,UIAA European Championship - München (GER) 2000,lead,Women
3327, Chloé MINORET ,FRA,15,UIAA European Championship - München (GER) 2000,lead,Women
3328, Barbara BACHER ,AUT,17,UIAA European Championship - München (GER) 2000,lead,Women
3329, Eva TUSAR ,SLO,18,UIAA European Championship - München (GER) 2000,lead,Women
3330, Zuzana CINTALOVA ,SVK,19,UIAA European Championship - München (GER) 2000,lead,Women
3331, Venera CHERESHNEVA ,RUS,20,UIAA European Championship - München (GER) 2000,lead,Women
3332, Vera KOTASOVA-KOSTRUHOVA ,CZE,21,UIAA European Championship - München (GER) 2000,lead,Women
3333, Lenka TRNKOVA ,CZE,21,UIAA European Championship - München (GER) 2000,lead,Women
3334, Nastja GUZZI ,SLO,23,UIAA European Championship - München (GER) 2000,lead,Women
3335, Bettina SCHÖPF ,AUT,23,UIAA European Championship - München (GER) 2000,lead,Women
3336, Olena KRYVONIS ,UKR,25,UIAA European Championship - München (GER) 2000,lead,Women
3337, Irina ROUIGA ,RUS,26,UIAA European Championship - München (GER) 2000,lead,Women
3338, Leire AGUIRRE ,ESP,27,UIAA European Championship - München (GER) 2000,lead,Women
3339, Olga BIBIK ,RUS,28,UIAA European Championship - München (GER) 2000,lead,Women
3340, Jitka KUHNGABEROVA ,CZE,28,UIAA European Championship - München (GER) 2000,lead,Women
3341, Nataliya PERLOVA ,UKR,30,UIAA European Championship - München (GER) 2000,lead,Women
3342, Renata PISZCZEK ,POL,30,UIAA European Championship - München (GER) 2000,lead,Women
3343, Eva NIESELT ,GER,32,UIAA European Championship - München (GER) 2000,lead,Women
3344, Sasa TRUDEN ,SLO,32,UIAA European Championship - München (GER) 2000,lead,Women
3345, Esther CRUZ MONTALBAN ,ESP,34,UIAA European Championship - München (GER) 2000,lead,Women
3346, Sarah SEEGER ,GER,35,UIAA European Championship - München (GER) 2000,lead,Women
3347, Iwona GRONKIEWICZ-MARCISZ ,POL,36,UIAA European Championship - München (GER) 2000,lead,Women
3348, Gerda RAFFETSEDER ,AUT,36,UIAA European Championship - München (GER) 2000,lead,Women
3349, Sylvie NAGYOVA ,CZE,38,UIAA European Championship - München (GER) 2000,lead,Women
3350, Katarina CINTALOVA ,SVK,39,UIAA European Championship - München (GER) 2000,lead,Women
3351, Rebecca ALLEN ,GBR,40,UIAA European Championship - München (GER) 2000,lead,Women
3352, Eerika LIPSANEN ,FIN,40,UIAA European Championship - München (GER) 2000,lead,Women
3353, Monica ZEILEMAKER ,NED,40,UIAA European Championship - München (GER) 2000,lead,Women
3354, Nienke SWART ,NED,43,UIAA European Championship - München (GER) 2000,lead,Women
3355, Abigail MAY ,GBR,44,UIAA European Championship - München (GER) 2000,lead,Women
3356, Meta VAN HOEK ,NED,44,UIAA European Championship - München (GER) 2000,lead,Women
3357, Anne WALLIN ,FIN,44,UIAA European Championship - München (GER) 2000,lead,Women
3358, Jenny FÖRANDER ,SWE,47,UIAA European Championship - München (GER) 2000,lead,Women
3359, Ingela NILSSON ,SWE,48,UIAA European Championship - München (GER) 2000,lead,Women
3360, Edyta ROPEK ,POL,48,UIAA European Championship - München (GER) 2000,lead,Women
3361, Eleonora VAN DER PUTTEN ,NED,50,UIAA European Championship - München (GER) 2000,lead,Women
3362, Annika BERGQVIST ,SWE,51,UIAA European Championship - München (GER) 2000,lead,Women
3363, Ina DZHAMBAZOVA ,BUL,52,UIAA European Championship - München (GER) 2000,lead,Women
3364, Maksym STYENKOVYY ,UKR,1,UIAA European Championship - München (GER) 2000,speed,Men
3365, Iakov SOUBBOTINE ,RUS,2,UIAA European Championship - München (GER) 2000,speed,Men
3366, Alexandre CHAOULSKY ,RUS,3,UIAA European Championship - München (GER) 2000,speed,Men
3367, Vladislav BARANOV ,RUS,4,UIAA European Championship - München (GER) 2000,speed,Men
3368, Alexei GADEEV ,RUS,5,UIAA European Championship - München (GER) 2000,speed,Men
3369, Csaba KOMONDI ,HUN,6,UIAA European Championship - München (GER) 2000,speed,Men
3370, Andrey VEDENMEER ,UKR,7,UIAA European Championship - München (GER) 2000,speed,Men
3371, Tomasz OLEKSY ,POL,8,UIAA European Championship - München (GER) 2000,speed,Men
3372, Kalin GARBOV ,BUL,9,UIAA European Championship - München (GER) 2000,speed,Men
3373, Andrei KRIVONOS ,UKR,10,UIAA European Championship - München (GER) 2000,speed,Men
3374, Alexandre SERGEYEV (LIACHENKO) ,RUS,11,UIAA European Championship - München (GER) 2000,speed,Men
3375, Andreas PFANNER ,AUT,12,UIAA European Championship - München (GER) 2000,speed,Men
3376, Jürgen REIS ,AUT,13,UIAA European Championship - München (GER) 2000,speed,Men
3377, Mustafer EREN ,GER,14,UIAA European Championship - München (GER) 2000,speed,Men
3378, Mathieu DUTRAY ,FRA,15,UIAA European Championship - München (GER) 2000,speed,Men
3379, Vladimir ZAKHAROV ,UKR,15,UIAA European Championship - München (GER) 2000,speed,Men
3380, Ivaylo KRASTEV ,BUL,17,UIAA European Championship - München (GER) 2000,speed,Men
3381, Ernst WANDER ,GER,18,UIAA European Championship - München (GER) 2000,speed,Men
3382, Todor DJAMBAZOV ,BUL,19,UIAA European Championship - München (GER) 2000,speed,Men
3383, Daniel FILIPOV VOLEV ,BUL,20,UIAA European Championship - München (GER) 2000,speed,Men
3384, Lukasz MÜLLER ,POL,20,UIAA European Championship - München (GER) 2000,speed,Men
3385, Alexandr PAUKAEV ,UKR,20,UIAA European Championship - München (GER) 2000,speed,Men
3386, Ruslan Dimitrov PETROUSKI ,BUL,20,UIAA European Championship - München (GER) 2000,speed,Men
3387, Olena RYEPKO ,UKR,1,UIAA European Championship - München (GER) 2000,speed,Women
3388, Tatiana RUYGA ,RUS,2,UIAA European Championship - München (GER) 2000,speed,Women
3389, Zosia PODGORBOUNSKIKH ,RUS,3,UIAA European Championship - München (GER) 2000,speed,Women
3390, Svetlana SUTKINA ,RUS,4,UIAA European Championship - München (GER) 2000,speed,Women
3391, Renata PISZCZEK ,POL,5,UIAA European Championship - München (GER) 2000,speed,Women
3392, Nataliya PERLOVA ,UKR,6,UIAA European Championship - München (GER) 2000,speed,Women
3393, Mayya PIRATINSKAYA ,RUS,7,UIAA European Championship - München (GER) 2000,speed,Women
3394, Olena OSTAPENKO ,UKR,8,UIAA European Championship - München (GER) 2000,speed,Women
3395, Natalia NOVIKOVA ,RUS,9,UIAA European Championship - München (GER) 2000,speed,Women
3396, Olga ZAKHAROVA ,UKR,10,UIAA European Championship - München (GER) 2000,speed,Women
3397, Nienke SWART ,NED,11,UIAA European Championship - München (GER) 2000,speed,Women
3398, Lenka TRNKOVA ,CZE,12,UIAA European Championship - München (GER) 2000,speed,Women
3399, Edyta ROPEK ,POL,13,UIAA European Championship - München (GER) 2000,speed,Women
3400, Ina DZHAMBAZOVA ,BUL,14,UIAA European Championship - München (GER) 2000,speed,Women
3401, Mariana ENE ,ROU,15,UIAA European Championship - München (GER) 2000,speed,Women
3402, Cornelia CORDES ,GER,16,UIAA European Championship - München (GER) 2000,speed,Women
3403, Jitka KUHNGABEROVA ,CZE,17,UIAA European Championship - München (GER) 2000,speed,Women
3404, Casper TEN SIJTHOFF ,NED,1,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3405, Tomaz VALJAVEC ,SLO,2,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3406, Karsten BOROWKA ,GER,3,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3407, Julien LOSTE ,FRA,4,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3408, Roman VAN DER WERF ,NED,5,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3409, Tomás MRÁZEK ,CZE,6,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3410, Christian SORDO ,ITA,7,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3411, Martin JAGGI ,SUI,8,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3412, Didier BERTHOLD ,SUI,9,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3413, Jakub HLAVACEK ,CZE,10,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3414, Yannick BERGER ,FRA,11,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3415, Ramón JULIAN  PUIGBLANQUE ,ESP,12,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3416, Julien ANDRE ,BEL,13,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3417, Filip BABICZ ,POL,13,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3418, Georgos PROGULAKIS ,ITA,13,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3419, Clemens DUNZINGER ,AUT,16,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3420, Christian BENK ,GER,17,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3421, Florian RIEGLER ,ITA,18,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3422, Tobias GARTMANN ,GER,19,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3423, Bruno MACIAS MATUTANO ,ESP,20,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3424, Benedikt HACKER ,AUT,21,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3425, Ivan KLARER ,SUI,22,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3426, Klemen BECAN ,SLO,23,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3427, Stanislaw TYLEK ,POL,24,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3428, Mathias REICHHART ,AUT,25,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3429, Gorka KARAPETO ARRUE ,ESP,26,European Youth Cup - Imst (AUT) 2000,lead,Juniors Male
3430, Cédric LACHAT ,SUI,1,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3431, Gérome POUVREAU ,FRA,2,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3432, Clément CHABAUD ,FRA,3,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3433, Kilian FISCHHUBER ,AUT,3,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3434, Stefan BRUNNER ,AUT,5,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3435, Anze STREMFELJ ,SLO,6,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3436, Roman FELIX ,SUI,7,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3437, Fabien DUGIT ,FRA,8,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3438, Petr SOLANSKY ,CZE,9,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3439, Marcin WSZOLEK ,POL,9,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3440, Simon ANTHAMATTEN ,SUI,11,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3441, Florian GRITZER ,AUT,11,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3442, Martin HAMMERER ,AUT,13,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3443, Blaz RANT ,SLO,14,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3444, Andrzej MECHERZYNSKI-WIKTOR ,POL,15,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3445, Andre BOROWKA ,GER,16,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3446, Johannes LAU ,GER,17,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3447, Robert ELLIOTT ,GBR,18,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3448, Arthur LESPAGNOL ,FRA,18,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3449, Christophe DOCQUIER ,BEL,20,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3450, Christoph HUBER ,AUT,20,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3451, Andrej TROST ,SLO,22,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3452, Zeb CRIJNS ,NED,23,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3453, José ACAMER SANZ ,ESP,24,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3454, Guido UNTERWURZACHER ,AUT,25,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3455, Christoph GUTKNECHT ,GER,26,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3456, Robert HEINRICH ,GER,27,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3457, Luca GIACOMINI ,ITA,28,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3458, Mikel ODRIOZOLA ,ESP,29,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3459, Reto HUG ,SUI,30,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3460, Michal ZUBEK ,CZE,31,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3461, Bartosz HAWLENA KRZEMISKI ,POL,32,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3462, Ondrej BENES ,CZE,33,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3463, Francesco FORCELLA ,ITA,34,European Youth Cup - Imst (AUT) 2000,lead,Youth A Male
3464, Jorg VERHOEVEN ,NED,1,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3465, Remo SOMMER ,SUI,2,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3466, Jan ZBRANEK ,CZE,3,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3467, Guillaume GLAIRON MONDET ,FRA,4,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3468, Konrad OCIEPKA ,POL,5,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3469, Aaron KARAL ,AUT,6,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3470, Nino KRONAWETTER ,AUT,7,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3471, Emanuel MOOSBURGER ,AUT,7,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3472, Helmut WÖRZ ,AUT,9,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3473, Flavien GUERIMAND ,FRA,10,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3474, Nejc CESEN ,SLO,11,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3475, Nicola DE MATTIA ,ITA,11,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3476, Markus SCHWIPPER ,GER,11,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3477, Daniel WINKLER ,SUI,14,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3478, Benoit HEURTAUX ,FRA,15,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3479, Anthony SAPEY ,SUI,15,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3480, Paul SMITTON ,GBR,15,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3481, Danny CATTELL ,GBR,18,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3482, Francesco BARIANI ,ITA,19,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3483, Sebastian HARTUNG ,GER,20,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3484, Jure BORNSEK ,SLO,21,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3485, Miha SKOF ,SLO,22,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3486, Lukas GSTREIN ,AUT,23,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3487, Matthias LAYR ,AUT,24,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3488, Giovanni LAVANNA ,ITA,25,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3489, Samuel ANTHAMATTEN ,SUI,26,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3490, Sébastien GISBERT ,FRA,27,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3491, Ian HOLLOWS ,GBR,28,European Youth Cup - Imst (AUT) 2000,lead,Youth B Male
3492, Carole PETRIGNET ,FRA,1,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3493, Nastja GUZZI ,SLO,2,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3494, Barbara BACHER ,AUT,3,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3495, Alexandra EYER ,SUI,4,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3496, Stéphanie LOUIS ,SUI,5,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3497, Elsa FONTANEZ ,FRA,6,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3498, Katrin BRADY ,GER,7,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3499, Irati ANDA VILLANUEVA ,ESP,8,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3500, Martina KADLECOVA ,CZE,9,European Youth Cup - Imst (AUT) 2000,lead,Juniors Female
3501, Barbara SCHRANZ ,AUT,1,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3502, Jenny LAVARDA ,ITA,2,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3503, Fanny ROGEAUX ,FRA,3,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3504, Elodie GIROUX ,FRA,4,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3505, Zuzana CINTALOVA ,SVK,5,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3506, Katarzyna DLUGOSZ ,POL,6,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3507, Lucka FRANKO ,SLO,7,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3508, Natalija GROS ,SLO,8,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3509, Cinzia DONATI ,ITA,9,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3510, Miriam MOOSBURGER ,AUT,10,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3511, Katja VIDMAR ,SLO,11,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3512, Nathalie HANSSENS ,BEL,12,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3513, Maaike WAALKENS ,NED,13,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3514, Katarina CINTALOVA ,SVK,14,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3515, Tamara LECHNER ,AUT,14,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3516, Andrea LÜTHI ,SUI,16,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3517, Laure MATHIEU ,FRA,17,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3518, Sona HNIZDILOVA ,CZE,18,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3519, Sarah LAGOFFUN ,FRA,18,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3520, Vanessa LEROY ,BEL,20,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3521, Steffi MATHAR ,GER,21,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3522, Daria RUDEL ,AUT,22,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3523, Eva FINZGAR ,SLO,23,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3524, Nedège NASSIVERA ,SUI,24,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3525, Sabine BACHER ,AUT,25,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3526, Julia MAYR ,AUT,26,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3527, Tessa DE BOER ,NED,27,European Youth Cup - Imst (AUT) 2000,lead,Youth A Female
3528, Lucie RAJFOVA ,CZE,1,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
3529, Sabine KNABL ,AUT,2,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
3530, Maja STREMFELJ ,SLO,3,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
3531, Nadine RUH ,GER,4,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
3532, Polona SANTELJ ,SLO,5,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
3533, Kinga OCIEPKA ,POL,6,European Youth Cup - Imst (AUT) 2000,lead,Youth B Female
