,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
10113, Michaela SMETANOVA ,CZE,13,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10114, Lena LOSINSKYJ ,AUT,14,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10115, Lucija BRKIĆ ,CRO,15,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10116, Betka DEBEVEC ,SLO,16,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10117, Emma Stöver WOLLEBAEK ,NOR,17,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10118, Federica PAPETTI ,ITA,18,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10119, Liv EGLI ,SUI,19,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10120, Katherine MACDOUGALL ,GBR,19,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10121, Lara KMOCH ,CRO,21,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10122, Ruby WOOD ,GBR,22,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10123, Kintana ILTIS ,FRA,23,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10124, Anja KÖHLER  ,BRA,23,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10125, Eliska BULENOVA ,CZE,25,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10126, Nikola KRALIKOVA ,CZE,25,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10127, Adelaide D'ADDARIO ,ITA,27,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10128, Federica MABBONI ,ITA,28,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10129, Victoria AUER ,AUT,29,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10130, Nore PELLENS ,BEL,30,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10131, Megan WYATT ,GBR,31,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10132, Ariadna HERRANZ GONZÁLEZ ,ESP,32,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10133, Edith SAVENIJE ,NED,33,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10134, Sofie ASTERLING ,SWE,34,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10135, Lucia MIRANDA CID ,ESP,35,European Youth Cup (L) - Bruneck (ITA) 2018,lead,Youth B Female
10136, Alessandro CINGARI ,ITA,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10137, Gabriele RANDI ,ITA,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10138, Cristian DORIGATTI ,ITA,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10139, Gian Luca ZODDA ,ITA,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10140, Leonardo SANDRIN ,ITA,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10141, Adrien LEMAIRE ,FRA,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10142, Pietro BIAGINI ,ITA,7,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10143, Oleksii KRYNETSKYI ,UKR,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Male
10144, Yaroslav TKACH ,UKR,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10145, Gaetan PETRI ,FRA,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10146, Konrad GRUSZKA ,POL,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10147, Filippo MARESI ,ITA,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10148, Matteo ZURLONI ,ITA,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10149, Jakub ZIETEK ,POL,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10150, Jacopo STEFANI ,ITA,7,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10151, Artem HLUSHKO ,UKR,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Male
10152, Maksym YAKOVLEV ,UKR,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10153, Andrea ZAPPINI ,ITA,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10154, Jan GURBA ,POL,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10155, Augusto DE LEO  ,ITA,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10156, Ennio MORGANTI ,ITA,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10157, Alexandr MEZYAEV ,RUS,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10158, Elias SANIN ,ITA,7,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10159, Thibaud DESLOGES ,FRA,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10160, Jan SCHENK ,ITA,9,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10161, Jakub FABRIC ,SVK,10,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10162, Cenek BABACA ,CZE,11,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10163, Filip HROMADA ,SVK,12,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Male
10164, Elisabetta DALLA BRIDA ,ITA,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10165, Elma FLEURET ,FRA,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10166, Cassandra ROBBE ,FRA,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10167, Kseniia PETROVA ,RUS,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10168, Jennifer BONNET ,FRA,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10169, Silvia PORTA  ,ITA,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10170, Alessandra ZANETTI ,ITA,7,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10171, Anna Caterina MONTI  ,ITA,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10172, Sara URBANOVA ,CZE,9,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10173, Denisa MERCOVA ,CZE,10,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Juniors Female
10174, Francesca VASI ,ITA,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10175, Natalia KALUCKA ,POL,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10176, Aleksandra KALUCKA ,POL,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10177, Romane FONTELAYE ,FRA,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10178, Lison GAUTRON ,FRA,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10179, Giulia RANDI  ,ITA,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10180, Daria KUZNETSOVA ,RUS,7,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10181, Sara MORANDINI ,ITA,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10182, Capucine VIGLIONE ,FRA,9,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10183, Solene MOREAU ,FRA,10,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10184, Elisa LEGA ,ITA,11,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10185, Hana KRIZOVA ,CZE,12,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10186, Maja RUDKA ,POL,13,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10187, Emma DAVIDSON ,GBR,14,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10188, Simona PROKESOVA ,CZE,15,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10189, Alexandra DUNDAS ,GBR,16,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10190, Aimee MCRAE ,GBR,17,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth A Female
10191, Anna CALANCA ,ITA,1,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10192, Kintana ILTIS ,FRA,2,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10193, Beatrice COLLI ,ITA,3,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10194, Tereza CIBULKOVÁ ,CZE,4,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10195, Iuliia PANFILOVA ,RUS,5,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10196, Alice JACQUET ,FRA,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10197, Erica PISCOPO ,ITA,6,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10198, Federica PAPETTI ,ITA,8,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10199, Sofia POMYKALOVA ,RUS,9,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10200, Eliška HOBZOVÁ ,CZE,10,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10201, Lenka TOUZINOVA ,CZE,11,European Youth Cup (S) - Mezzolombardo (ITA) 2018,speed,Youth B Female
10202, Yannick FLOHÉ ,GER,1,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10203, Jakub KONECNY ,CZE,2,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10204, Petar IVANOV ,BUL,3,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10205, Mathias POSCH ,AUT,4,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10206, Adrien LEMAIRE ,FRA,5,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10207, Philipp GEISENHOFF ,SUI,6,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10208, David OBERPRANTACHER ,ITA,7,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10209, Dylan CHUAT ,SUI,8,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10210, Harold PEETERS ,BEL,9,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10211, Mikel Asier LINACISORO MOLINA ,ESP,10,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10212, Léo FERRERA ,FRA,11,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10213, Aleksei IAKUSHEV ,RUS,12,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10214, Mykhayil TKACHUK ,UKR,13,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10215, Stefan SCHMIEG ,GER,14,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10216, Vojtech TROJAN ,CZE,15,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10217, Sven LEMPEREUR ,BEL,16,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10218, Hauk Steinsson LEM ,NOR,17,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10219, Guillem MONSECH GASCA ,ESP,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10220, Benjamin PRESTON ,GBR,19,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10221, Samuel OAKES ,GBR,20,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10222, Louis DEBRULLE ,BEL,21,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10223, Gaëtan MASSONNET ,SUI,21,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10224, Louis BÉTRISEY ,SUI,23,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10225, Alois REMUND ,SUI,24,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10226, Vladislav LITVINOV ,RUS,25,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Male
10227, Luka POTOCAR ,SLO,1,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10228, Stefan SCHERZ ,AUT,2,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10229, Andoni ESPARTA FRADE ,ESP,3,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10230, Julien CLÉMENCE ,SUI,4,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10231, Louis GUNDOLF ,AUT,5,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10232, Hamish MCARTHUR ,GBR,6,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10233, Jonas BRANDENBURGER ,GER,7,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10234, Nicolò BALDUCCI ,ITA,8,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10235, Lionel BAUDUIN ,BEL,9,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10236, Eneko CARRETERO CRUZ ,ESP,10,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10237, Nino GRÜNENFELDER ,SUI,11,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10238, Semen OVCHINNIKOV ,RUS,12,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10239, Jules MARCHALAND ,FRA,13,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10240, Roman NEUWIRTH ,AUT,14,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10241, Emilien CASADO ,FRA,15,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10242, Alberto GINÉS LÓPEZ ,ESP,16,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10243, Giovanni PLACCI ,ITA,17,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10244, Johannes HOFHERR ,AUT,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10245, Alistair DUVAL ,FRA,19,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10246, Héctor BAZAN MARTÍN ,ESP,20,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10247, Timofei KARPOV ,RUS,21,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10248, Igor BOBRENEV ,RUS,22,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10249, Ziga ZAJC ,SLO,22,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10250, Joshua FOURTEAU ,FRA,24,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10251, Sascha SCHWOB ,SUI,25,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10252, Aiko HERBOS ,BEL,26,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10253, Felix KIEM ,ITA,27,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10254, Jonathan BROWN ,SUI,28,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10255, Andrej POLAK ,SLO,28,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10256, Leto CAVÉ ,NED,30,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10257, Luca FERRARI ,BEL,31,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10258, Rafael CORONADO ,LUX,32,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10259, Robert COOK ,GBR,33,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10260, Luis FUNK ,GER,34,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10261, Michel ERNI ,SUI,35,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10262, Mischa RADT ,NED,36,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Male
10263, Thomas PODOLAN ,AUT,1,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10264, Jonathan KIEM ,ITA,2,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10265, Paul JENFT ,FRA,3,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10266, Marek JELIGA ,CZE,4,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10267, Anej BATAGELJ ,SLO,5,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10268, Philipp KUCZORA ,GER,6,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10269, Hristo OURUMOV ,BUL,7,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10270, Giorgio TOMATIS ,ITA,8,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10271, Jonas UTELLI ,SUI,9,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10272, Paul BRAND ,NED,10,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10273, Lukas ZGRAGGEN ,SUI,11,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10274, Illia MANIAKIN ,UKR,12,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10275, Fabrice ROHNER ,SUI,13,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10276, Dario JOST ,SUI,14,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10277, Moritz UHLMANN ,GER,15,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10278, Bine MEKE ,SLO,16,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10279, Petar ATANASOV ,BUL,17,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10280, Christoph BRÄUER ,AUT,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10281, Yannis GAUTIER ,FRA,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10282, Cedric Lluc MILLES ,GER,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10283, Joseph XIBERRAS ,GBR,21,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10284, Matias ROUX ,FRA,22,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10285, Hannes VAN DUYSEN ,BEL,22,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10286, Iwan PASVEER ,NED,24,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10287, Nicolò SARTIRANA ,ITA,25,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10288, Vivian FUMEAUX ,SUI,26,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10289, Louis GUIGNARD ,SUI,27,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10290, Jasper VAN MALDEREN ,BEL,28,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10291, Ynze VISSER ,NED,29,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10292, Tai TEWKESBURY ,GBR,30,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10293, Ferre HUYLEBROEK ,BEL,31,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10294, Arthur BOUQUET ,BEL,32,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10295, Yoan MIHAYLOV ,BUL,33,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10296, Teodor KIRKEBØ ,NOR,34,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth B Male
10297, Michelle HULLIGER ,SUI,1,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10298, Tjasa SLEMENSEK ,SLO,2,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10299, Lana SKUSEK ,SLO,3,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10300, Lisa-marie KVANDAHL ,NOR,4,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10301, Maurane JELIC ,FRA,5,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10302, Léna GROSPIRON ,FRA,6,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10303, Lenka SLEZAKOVA ,CZE,7,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10304, Léa DELACQUIS ,FRA,8,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10305, Lynn VAN DER MEER ,NED,9,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10306, Lucile SAUREL ,FRA,10,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10307, Gwyneth UTTLEY ,GBR,11,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10308, Ladina GEBERT ,SUI,12,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10309, Katharina TOGNON ,SUI,13,European Youth Cup (L) - Uster (SUI) 2018,lead,Juniors Female
10310, Laura ROGORA ,ITA,1,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10311, Hannah MEUL ,GER,2,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10312, Sofiia KESSEL ,RUS,3,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10313, Lucka RAKOVEC ,SLO,4,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10314, Camilla MORONI ,ITA,5,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10315, Camille POUGET ,FRA,6,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10316, Zoé EGLI ,SUI,7,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10317, Hannah HERMANN ,SUI,8,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10318, Daria FURMANOVA ,RUS,9,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10319, Morgane DAELE ,BEL,10,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10320, Celina SCHOIBL ,AUT,11,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10321, Elisabeth LARDSCHNEIDER ,ITA,12,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10322, Zoe PEETERMANS ,GBR,13,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10323, Mia Stöver WOLLEBAEK ,NOR,14,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10324, Sophie MC CARRON ,FRA,15,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10325, Jana MESSNER ,ITA,16,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10326, Jana RAUTH ,AUT,16,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10327, Eliska NOVOTNA ,CZE,18,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10328, Maria BENACH ZUBERO ,ESP,19,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10329, Vana PICCINI ,CRO,19,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10330, Annalisa TOGNON ,SUI,21,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10331, Helen DANCO ,GER,22,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10332, Mia HÜGIN ,SUI,23,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10333, Sara WERTHMÜLLER ,SUI,24,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10334, Lucie VAILLANT BULTEL ,FRA,25,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10335, Camille DE WIT ,BEL,26,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10336, Lisa CHERBLANC ,FRA,27,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10337, Varvara PANASINA ,RUS,28,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10338, Melissa BERNHARD ,SUI,29,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10339, Ana Belén ARGUDO MARUGAN ,ESP,30,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10340, Helena WALTZ ,GER,30,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10341, Zara COOREMAN ,BEL,32,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10342, Charlène TILBORGHS ,BEL,32,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
10343, Rut MONSECH GASCA ,ESP,34,European Youth Cup (L) - Uster (SUI) 2018,lead,Youth A Female
