,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
4775, Luca ZARDINI ,ITA,4,UIAA Worldcup - Graz 1996,lead,Men
4776, Christian CORE ,ITA,5,UIAA Worldcup - Graz 1996,lead,Men
4777, Aljosa GROM ,SLO,6,UIAA Worldcup - Graz 1996,lead,Men
4778, Christian BINDHAMMER ,GER,7,UIAA Worldcup - Graz 1996,lead,Men
4779, Elie CHEVIEUX ,SUI,7,UIAA Worldcup - Graz 1996,lead,Men
4780, François LOMBARD ,FRA,7,UIAA Worldcup - Graz 1996,lead,Men
4781, Jean-baptiste TRIBOUT ,FRA,7,UIAA Worldcup - Graz 1996,lead,Men
4782, François LEGRAND ,FRA,11,UIAA Worldcup - Graz 1996,lead,Men
4783, Frederic SARKANY ,BEL,12,UIAA Worldcup - Graz 1996,lead,Men
4784, Ludovic LAURENCE ,FRA,13,UIAA Worldcup - Graz 1996,lead,Men
4785, Luca GIUPPONI ,ITA,14,UIAA Worldcup - Graz 1996,lead,Men
4786, Mauro CALIBANI ,ITA,15,UIAA Worldcup - Graz 1996,lead,Men
4787, Paul DEWILDE ,FRA,15,UIAA Worldcup - Graz 1996,lead,Men
4788, Yuji HIRAYAMA ,JPN,15,UIAA Worldcup - Graz 1996,lead,Men
4789, Christoph FINKEL ,GER,18,UIAA Worldcup - Graz 1996,lead,Men
4790, Stefano ALIPPI ,ITA,19,UIAA Worldcup - Graz 1996,lead,Men
4791, Mathieu GALLOT-LAVALLEE ,FRA,20,UIAA Worldcup - Graz 1996,lead,Men
4792, Serik KAZBEKOV ,UKR,21,UIAA Worldcup - Graz 1996,lead,Men
4793, Pedro PONS ,ESP,22,UIAA Worldcup - Graz 1996,lead,Men
4794, Evgeny OVCHINNIKOV ,RUS,23,UIAA Worldcup - Graz 1996,lead,Men
4795, Patxi AROCENA ,ESP,24,UIAA Worldcup - Graz 1996,lead,Men
4796, Christoph BUCHER ,GER,24,UIAA Worldcup - Graz 1996,lead,Men
4797, Thomas FEUERSTEIN ,AUT,24,UIAA Worldcup - Graz 1996,lead,Men
4798, Jung-jun SON ,KOR,27,UIAA Worldcup - Graz 1996,lead,Men
4799, Donato LELLA ,ITA,28,UIAA Worldcup - Graz 1996,lead,Men
4800, Hans MILEWSKI ,AUT,29,UIAA Worldcup - Graz 1996,lead,Men
4801, Salavat RAKHMETOV ,RUS,29,UIAA Worldcup - Graz 1996,lead,Men
4802, Iouri DOULOUB ,RUS,31,UIAA Worldcup - Graz 1996,lead,Men
4803, Florian HAGE ,GER,31,UIAA Worldcup - Graz 1996,lead,Men
4804, Serguei CHEMOULINKINE ,RUS,33,UIAA Worldcup - Graz 1996,lead,Men
4805, Simon FASNACHT WANDELER ,SUI,33,UIAA Worldcup - Graz 1996,lead,Men
4806, Jurij GOLOB ,SLO,33,UIAA Worldcup - Graz 1996,lead,Men
4807, Neil CARSON ,GBR,36,UIAA Worldcup - Graz 1996,lead,Men
4808, Daniel DU LAC ,FRA,36,UIAA Worldcup - Graz 1996,lead,Men
4809, Wouter JONGENEELEN ,NED,36,UIAA Worldcup - Graz 1996,lead,Men
4810, Wolfgang WIDDER ,GER,39,UIAA Worldcup - Graz 1996,lead,Men
4811, Alberto GNERRO ,ITA,40,UIAA Worldcup - Graz 1996,lead,Men
4812, Vili GUCEK ,SLO,40,UIAA Worldcup - Graz 1996,lead,Men
4813, David CAUDE ,FRA,42,UIAA Worldcup - Graz 1996,lead,Men
4814, Kairat RAKHMETOV ,KAZ,42,UIAA Worldcup - Graz 1996,lead,Men
4815, Andreas BINDHAMMER ,GER,44,UIAA Worldcup - Graz 1996,lead,Men
4816, Timmy FAIRFIELD ,CAN,44,UIAA Worldcup - Graz 1996,lead,Men
4817, Kalin GARBOV ,BUL,44,UIAA Worldcup - Graz 1996,lead,Men
4818, Sebastian ZASADZKI ,POL,44,UIAA Worldcup - Graz 1996,lead,Men
4819, Pavel KORAN ,CZE,48,UIAA Worldcup - Graz 1996,lead,Men
4820, Yevgen KRYVOSHEYTSEV ,UKR,49,UIAA Worldcup - Graz 1996,lead,Men
4821, Ben BRANSBY ,GBR,50,UIAA Worldcup - Graz 1996,lead,Men
4822, Serguei NOURMAMATOV ,RUS,51,UIAA Worldcup - Graz 1996,lead,Men
4823, Anton PACEK ,SVK,51,UIAA Worldcup - Graz 1996,lead,Men
4824, Gotzon GARDEAZABAL ,ESP,53,UIAA Worldcup - Graz 1996,lead,Men
4825, Marek HAVLIK ,CZE,53,UIAA Worldcup - Graz 1996,lead,Men
4826, Tomasz OLEKSY ,POL,53,UIAA Worldcup - Graz 1996,lead,Men
4827, Milen VIDENOVSKI ,BUL,53,UIAA Worldcup - Graz 1996,lead,Men
4828, Franci JENSTERLE ,SLO,57,UIAA Worldcup - Graz 1996,lead,Men
4829, Stefan FÜRST ,AUT,58,UIAA Worldcup - Graz 1996,lead,Men
4830, Martin REIMERS ,NOR,58,UIAA Worldcup - Graz 1996,lead,Men
4831, Christopher CUBITT ,GBR,60,UIAA Worldcup - Graz 1996,lead,Men
4832, Kyu-bog CHO ,KOR,61,UIAA Worldcup - Graz 1996,lead,Men
4833, Ionel ENE ,ROU,61,UIAA Worldcup - Graz 1996,lead,Men
4834, Michael LEA ,GBR,61,UIAA Worldcup - Graz 1996,lead,Men
4835, Matthias TROTTMANN ,SUI,61,UIAA Worldcup - Graz 1996,lead,Men
4836, Milan BENIAN ,CZE,65,UIAA Worldcup - Graz 1996,lead,Men
4837, Andrej CHRASTINA ,SVK,66,UIAA Worldcup - Graz 1996,lead,Men
4838, Paal Benum REITEN ,NOR,66,UIAA Worldcup - Graz 1996,lead,Men
4839, Takaaki TSUIKI ,JPN,66,UIAA Worldcup - Graz 1996,lead,Men
4840, Marcin BARTOCHA ,POL,69,UIAA Worldcup - Graz 1996,lead,Men
4841, Peter KMOSKO ,SVK,70,UIAA Worldcup - Graz 1996,lead,Men
4842, Gyula DOZSA ,HUN,71,UIAA Worldcup - Graz 1996,lead,Men
4843, Hee-jo KIM ,KOR,71,UIAA Worldcup - Graz 1996,lead,Men
4844, Ilfir KHAKIMIANOV ,RUS,73,UIAA Worldcup - Graz 1996,lead,Men
4845, Janos NAGY ,HUN,73,UIAA Worldcup - Graz 1996,lead,Men
4846, Matej SOVA ,SLO,75,UIAA Worldcup - Graz 1996,lead,Men
4847, Liv SANSOZ ,FRA,1,UIAA Worldcup - Graz 1996,lead,Women
4848, Laurence GUYON ,FRA,2,UIAA Worldcup - Graz 1996,lead,Women
4849, Stéphanie BODET ,FRA,3,UIAA Worldcup - Graz 1996,lead,Women
4850, Natalie RICHER ,FRA,4,UIAA Worldcup - Graz 1996,lead,Women
4851, Marie GUILLET ,FRA,5,UIAA Worldcup - Graz 1996,lead,Women
4852, Muriel SARKANY ,BEL,5,UIAA Worldcup - Graz 1996,lead,Women
4853, Venera CHERESHNEVA ,RUS,7,UIAA Worldcup - Graz 1996,lead,Women
4854, Elena CHOUMILOVA ,RUS,8,UIAA Worldcup - Graz 1996,lead,Women
4855, Luisa IOVANE ,ITA,9,UIAA Worldcup - Graz 1996,lead,Women
4856, Cecile AVEZOU ,FRA,10,UIAA Worldcup - Graz 1996,lead,Women
4857, Elena OVTCHINNIKOVA ,USA,11,UIAA Worldcup - Graz 1996,lead,Women
4858, Metka LUKANCIC ,SLO,12,UIAA Worldcup - Graz 1996,lead,Women
4859, Marietta UHDEN ,GER,13,UIAA Worldcup - Graz 1996,lead,Women
4860, Martina CUFAR ,SLO,14,UIAA Worldcup - Graz 1996,lead,Women
4861, Mi-sun GO ,KOR,14,UIAA Worldcup - Graz 1996,lead,Women
4862, Mirjam VERBEEK ,NED,16,UIAA Worldcup - Graz 1996,lead,Women
4863, Zosia PODGORBOUNSKIKH ,RUS,17,UIAA Worldcup - Graz 1996,lead,Women
4864, Katarina STREMFELJ ,SLO,18,UIAA Worldcup - Graz 1996,lead,Women
4865, Mia AXON ,USA,19,UIAA Worldcup - Graz 1996,lead,Women
4866, Bettina SCHÖPF ,AUT,20,UIAA Worldcup - Graz 1996,lead,Women
4867, Yulia INOZEMTSEVA ,RUS,21,UIAA Worldcup - Graz 1996,lead,Women
4868, Iva HARTMANN ,SUI,22,UIAA Worldcup - Graz 1996,lead,Women
4869, Margaux HILLY ,FRA,22,UIAA Worldcup - Graz 1996,lead,Women
4870, Blaza KLEMENCIC ,SLO,22,UIAA Worldcup - Graz 1996,lead,Women
4871, Irene STEINDL ,AUT,22,UIAA Worldcup - Graz 1996,lead,Women
4872, Karin KAVOUSSI ,AUT,26,UIAA Worldcup - Graz 1996,lead,Women
4873, Chloé MINORET ,FRA,26,UIAA Worldcup - Graz 1996,lead,Women
4874, Silvia PEARSONS ,GBR,28,UIAA Worldcup - Graz 1996,lead,Women
4875, Romana SAVIC ,SLO,28,UIAA Worldcup - Graz 1996,lead,Women
4876, Delphine PIGNEUR ,FRA,30,UIAA Worldcup - Graz 1996,lead,Women
4877, Anne ARRAN ,GBR,31,UIAA Worldcup - Graz 1996,lead,Women
4878, Myriam MOTTEAU ,FRA,32,UIAA Worldcup - Graz 1996,lead,Women
4879, Catherine VALLET ,FRA,32,UIAA Worldcup - Graz 1996,lead,Women
4880, Iwona GRONKIEWICZ-MARCISZ ,POL,34,UIAA Worldcup - Graz 1996,lead,Women
4881, Kim ANTHONI ,BEL,35,UIAA Worldcup - Graz 1996,lead,Women
4882, Ines BISCHOFF ,GER,35,UIAA Worldcup - Graz 1996,lead,Women
4883, Eva NIESELT ,GER,37,UIAA Worldcup - Graz 1996,lead,Women
4884, Renata PISZCZEK ,POL,38,UIAA Worldcup - Graz 1996,lead,Women
4885, Karin MAGOG ,GBR,39,UIAA Worldcup - Graz 1996,lead,Women
4886, Mayya PIRATINSKAYA ,RUS,39,UIAA Worldcup - Graz 1996,lead,Women
4887, Eva SMEJKALOVA ,CZE,41,UIAA Worldcup - Graz 1996,lead,Women
4888, Ingela NILSSON ,SWE,42,UIAA Worldcup - Graz 1996,lead,Women
4889, Monika NIEDBALSKA ,POL,43,UIAA Worldcup - Graz 1996,lead,Women
4890, Manuela MONSCHEIN ,AUT,44,UIAA Worldcup - Graz 1996,lead,Women
4891, Oliwia BECHYNE ,POL,45,UIAA Worldcup - Graz 1996,lead,Women
4892, Eliza CZERWINSKA ,POL,46,UIAA Worldcup - Graz 1996,lead,Women
4893, Pia PYLVÄNÄINEN ,FIN,47,UIAA Worldcup - Graz 1996,lead,Women
4894, Anna JAREK ,POL,48,UIAA Worldcup - Graz 1996,lead,Women
4895, Ulla WALDER ,ITA,49,UIAA Worldcup - Graz 1996,lead,Women
4896, Arnaud PETIT ,FRA,1,European Championship - Paris 1996,lead,Men
4897, François PETIT ,FRA,2,European Championship - Paris 1996,lead,Men
4898, François LOMBARD ,FRA,3,European Championship - Paris 1996,lead,Men
4899, Salavat RAKHMETOV ,RUS,4,European Championship - Paris 1996,lead,Men
4900, Luca ZARDINI ,ITA,5,European Championship - Paris 1996,lead,Men
4901, Cristian BRENNA ,ITA,6,European Championship - Paris 1996,lead,Men
4902, Elie CHEVIEUX ,SUI,7,European Championship - Paris 1996,lead,Men
4903, Andreas BINDHAMMER ,GER,8,European Championship - Paris 1996,lead,Men
4904, François LEGRAND ,FRA,9,European Championship - Paris 1996,lead,Men
4905, David CARRETERO PEREZ ,ESP,10,European Championship - Paris 1996,lead,Men
4906, Serguei CHEMOULINKINE ,RUS,11,European Championship - Paris 1996,lead,Men
4907, Severino SCASSA ,ITA,12,European Championship - Paris 1996,lead,Men
4908, Andrej CHRASTINA ,SVK,13,European Championship - Paris 1996,lead,Men
4909, Peter HORNING ,NED,14,European Championship - Paris 1996,lead,Men
4910, Kairat RAKHMETOV ,KAZ,15,European Championship - Paris 1996,lead,Men
4911, Luca GIUPPONI ,ITA,16,European Championship - Paris 1996,lead,Men
4912, Jean-baptiste TRIBOUT ,FRA,16,European Championship - Paris 1996,lead,Men
4913, Markus BOCK ,GER,18,European Championship - Paris 1996,lead,Men
4914, Michel VAN EYNDE ,BEL,18,European Championship - Paris 1996,lead,Men
4915, Neil CARSON ,GBR,20,European Championship - Paris 1996,lead,Men
4916, Simon FASNACHT WANDELER ,SUI,21,European Championship - Paris 1996,lead,Men
4917, Stefano ALIPPI ,ITA,22,European Championship - Paris 1996,lead,Men
4918, Pedro PONS ,ESP,22,European Championship - Paris 1996,lead,Men
4919, Christian BINDHAMMER ,GER,24,European Championship - Paris 1996,lead,Men
4920, Patxi AROCENA ,ESP,25,European Championship - Paris 1996,lead,Men
4921, Aljosa GROM ,SLO,26,European Championship - Paris 1996,lead,Men
4922, Vili GUCEK ,SLO,27,European Championship - Paris 1996,lead,Men
4923, Michael LEA ,GBR,27,European Championship - Paris 1996,lead,Men
4924, Anton PACEK ,SVK,27,European Championship - Paris 1996,lead,Men
4925, Robert CASPERSEN ,NOR,30,European Championship - Paris 1996,lead,Men
4926, Peter KMOSKO ,SVK,30,European Championship - Paris 1996,lead,Men
4927, Marek REPCIK ,SVK,32,European Championship - Paris 1996,lead,Men
4928, Alexander DEULIN ,RUS,33,European Championship - Paris 1996,lead,Men
4929, Yevgen KRYVOSHEYTSEV ,UKR,33,European Championship - Paris 1996,lead,Men
4930, Hans MILEWSKI ,AUT,33,European Championship - Paris 1996,lead,Men
4931, Werner THON ,GER,33,European Championship - Paris 1996,lead,Men
4932, Sebastian ZASADZKI ,POL,33,European Championship - Paris 1996,lead,Men
4933, Leif BROC ,NOR,38,European Championship - Paris 1996,lead,Men
4934, Kalin GARBOV ,BUL,39,European Championship - Paris 1996,lead,Men
4935, Jurij GOLOB ,SLO,39,European Championship - Paris 1996,lead,Men
4936, Pavel KORAN ,CZE,39,European Championship - Paris 1996,lead,Men
4937, Ricardo OTEGUI ZUBIYAGA ,ESP,39,European Championship - Paris 1996,lead,Men
4938, Franci JENSTERLE ,SLO,43,European Championship - Paris 1996,lead,Men
4939, Gareth PARRY ,GBR,43,European Championship - Paris 1996,lead,Men
4940, Robert MATE ,GER,45,European Championship - Paris 1996,lead,Men
4941, Serguei NOURMAMATOV ,RUS,45,European Championship - Paris 1996,lead,Men
4942, Evgeny OVCHINNIKOV ,RUS,45,European Championship - Paris 1996,lead,Men
4943, Yves PHILIPONA ,SUI,45,European Championship - Paris 1996,lead,Men
4944, Marcin BARTOCHA ,POL,49,European Championship - Paris 1996,lead,Men
4945, Tomasz OLEKSY ,POL,49,European Championship - Paris 1996,lead,Men
4946, Maksym PETRENKO ,UKR,49,European Championship - Paris 1996,lead,Men
4947, Milen VIDENOVSKI ,BUL,52,European Championship - Paris 1996,lead,Men
4948, Christopher CUBITT ,GBR,53,European Championship - Paris 1996,lead,Men
4949, Tomas PILKA ,CZE,53,European Championship - Paris 1996,lead,Men
4950, Marko ROZMAN ,CRO,53,European Championship - Paris 1996,lead,Men
4951, Alexei TCHERTOV ,RUS,53,European Championship - Paris 1996,lead,Men
4952, Igor GUSAK ,UKR,57,European Championship - Paris 1996,lead,Men
4953, Marek HAVLIK ,CZE,57,European Championship - Paris 1996,lead,Men
4954, Miroslav PIALA ,SVK,57,European Championship - Paris 1996,lead,Men
4955, Andrey VEDENMEER ,UKR,57,European Championship - Paris 1996,lead,Men
4956, Marcin WROBEL ,POL,61,European Championship - Paris 1996,lead,Men
4957, Roman STEFANEK ,CZE,62,European Championship - Paris 1996,lead,Men
4958, Arturo CAMPOS SALVADOR ,ESP,63,European Championship - Paris 1996,lead,Men
4959, Liv SANSOZ ,FRA,1,European Championship - Paris 1996,lead,Women
4960, Laurence GUYON ,FRA,2,European Championship - Paris 1996,lead,Women
4961, Stéphanie BODET ,FRA,3,European Championship - Paris 1996,lead,Women
4962, Venera CHERESHNEVA ,RUS,3,European Championship - Paris 1996,lead,Women
4963, Muriel SARKANY ,BEL,5,European Championship - Paris 1996,lead,Women
4964, Iva HARTMANN ,SUI,6,European Championship - Paris 1996,lead,Women
4965, Maja SUSTAR ,SLO,7,European Championship - Paris 1996,lead,Women
4966, Natalie RICHER ,FRA,8,European Championship - Paris 1996,lead,Women
4967, Galina AGAPOVA ,RUS,9,European Championship - Paris 1996,lead,Women
4968, Martina CUFAR ,SLO,9,European Championship - Paris 1996,lead,Women
4969, Marie GUILLET ,FRA,11,European Championship - Paris 1996,lead,Women
4970, Raffaella VALSECCHI ,ITA,12,European Championship - Paris 1996,lead,Women
4971, Karin KAVOUSSI ,AUT,13,European Championship - Paris 1996,lead,Women
4972, Marietta UHDEN ,GER,14,European Championship - Paris 1996,lead,Women
4973, Naomi GUY ,GBR,15,European Championship - Paris 1996,lead,Women
4974, Metka LUKANCIC ,SLO,16,European Championship - Paris 1996,lead,Women
4975, Elena CHOUMILOVA ,RUS,17,European Championship - Paris 1996,lead,Women
4976, Barbara STRANSKA ,CZE,18,European Championship - Paris 1996,lead,Women
4977, Felicity BUTLER ,GBR,19,European Championship - Paris 1996,lead,Women
4978, Anne ARRAN ,GBR,20,European Championship - Paris 1996,lead,Women
4979, Josune BERECIARTU URRUZOLA ,ESP,20,European Championship - Paris 1996,lead,Women
4980, Ameli HAAGER ,GER,20,European Championship - Paris 1996,lead,Women
4981, Luisa IOVANE ,ITA,20,European Championship - Paris 1996,lead,Women
4982, Renata PISZCZEK ,POL,20,European Championship - Paris 1996,lead,Women
4983, Annatina SCHULTZ ,SUI,20,European Championship - Paris 1996,lead,Women
4984, Svetlana SUTKINA ,RUS,26,European Championship - Paris 1996,lead,Women
4985, Mirjam VERBEEK ,NED,27,European Championship - Paris 1996,lead,Women
4986, Kim ANTHONI ,BEL,28,European Championship - Paris 1996,lead,Women
4987, Tamara SCHLEMMER ,GER,29,European Championship - Paris 1996,lead,Women
4988, Irina ROUIGA ,RUS,30,European Championship - Paris 1996,lead,Women
4989, Jitka KUHNGABEROVA ,CZE,31,European Championship - Paris 1996,lead,Women
4990, Bettina SCHÖPF ,AUT,31,European Championship - Paris 1996,lead,Women
4991, Anne GRAY ,SUI,33,European Championship - Paris 1996,lead,Women
4992, Lucy CREAMER ,GBR,34,European Championship - Paris 1996,lead,Women
4993, Ruth JENKINS ,GBR,34,European Championship - Paris 1996,lead,Women
4994, Monika NIEDBALSKA ,POL,34,European Championship - Paris 1996,lead,Women
4995, Irena PALOSEK ,CRO,37,European Championship - Paris 1996,lead,Women
4996, Gry HANSEN ,NOR,38,European Championship - Paris 1996,lead,Women
4997, Urszula WROBEL ,POL,38,European Championship - Paris 1996,lead,Women
4998, Andrey VEDENMEER ,UKR,1,European Championship - Paris 1996,speed,Men
4999, Mathieu DUTRAY ,FRA,2,European Championship - Paris 1996,speed,Men
5000, Pavel SAMOILINE ,RUS,3,European Championship - Paris 1996,speed,Men
5001, Tomasz OLEKSY ,POL,4,European Championship - Paris 1996,speed,Men
5002, Vladimir NETSVETAEV-DOLGALEV ,RUS,5,European Championship - Paris 1996,speed,Men
5003, Kairat RAKHMETOV ,KAZ,5,European Championship - Paris 1996,speed,Men
5004, Werner THON ,GER,5,European Championship - Paris 1996,speed,Men
5005, Vladimir ZAKHAROV ,UKR,5,European Championship - Paris 1996,speed,Men
5006, Robert CASPERSEN ,NOR,9,European Championship - Paris 1996,speed,Men
5007, Neil CARSON ,GBR,10,European Championship - Paris 1996,speed,Men
5008, Oleg TCHERECHNEV ,RUS,10,European Championship - Paris 1996,speed,Men
5009, Yevgen KRYVOSHEYTSEV ,UKR,12,European Championship - Paris 1996,speed,Men
5010, Gareth PARRY ,GBR,12,European Championship - Paris 1996,speed,Men
5011, Milen VIDENOVSKI ,BUL,14,European Championship - Paris 1996,speed,Men
5012, Peter KMOSKO ,SVK,15,European Championship - Paris 1996,speed,Men
5013, Oleg BOULAVKO ,RUS,16,European Championship - Paris 1996,speed,Men
5014, Dmitrii BYCHKOV ,RUS,17,European Championship - Paris 1996,speed,Men
5015, Kalin GARBOV ,BUL,17,European Championship - Paris 1996,speed,Men
5016, Tomas PILKA ,CZE,19,European Championship - Paris 1996,speed,Men
5017, Maksym PETRENKO ,UKR,20,European Championship - Paris 1996,speed,Men
5018, Michael LEA ,GBR,21,European Championship - Paris 1996,speed,Men
5019, Damien BOITARD ,FRA,22,European Championship - Paris 1996,speed,Men
5020, Marek REPCIK ,SVK,23,European Championship - Paris 1996,speed,Men
5021, Michel VAN EYNDE ,BEL,23,European Championship - Paris 1996,speed,Men
5022, John ARRAN ,GBR,25,European Championship - Paris 1996,speed,Men
5023, Mathieu GALLOT-LAVALLEE ,FRA,26,European Championship - Paris 1996,speed,Men
5024, Igor GUSAK ,UKR,27,European Championship - Paris 1996,speed,Men
5025, Rastislav SULIK ,SVK,28,European Championship - Paris 1996,speed,Men
5026, Miroslav PIALA ,SVK,29,European Championship - Paris 1996,speed,Men
5027, Pavel KORAN ,CZE,30,European Championship - Paris 1996,speed,Men
5028, Daniel DU LAC ,FRA,31,European Championship - Paris 1996,speed,Men
5029, François COFFY ,FRA,32,European Championship - Paris 1996,speed,Men
5030, Leif BROC ,NOR,33,European Championship - Paris 1996,speed,Men
5031, Marko ROZMAN ,CRO,34,European Championship - Paris 1996,speed,Men
5032, Roman STEFANEK ,CZE,35,European Championship - Paris 1996,speed,Men
5033, Christopher CUBITT ,GBR,36,European Championship - Paris 1996,speed,Men
5034, Cecile AVEZOU ,FRA,1,European Championship - Paris 1996,speed,Women
5035, Ameli HAAGER ,GER,2,European Championship - Paris 1996,speed,Women
5036, Kim ANTHONI ,BEL,3,European Championship - Paris 1996,speed,Women
5037, Gry HANSEN ,NOR,4,European Championship - Paris 1996,speed,Women
5038, Olga BIBIK ,RUS,5,European Championship - Paris 1996,speed,Women
5039, Mayya PIRATINSKAYA ,RUS,5,European Championship - Paris 1996,speed,Women
5040, Renata PISZCZEK ,POL,5,European Championship - Paris 1996,speed,Women
5041, Natalia TITOVA ,RUS,5,European Championship - Paris 1996,speed,Women
5042, Irina ZAYTSEVA ,RUS,9,European Championship - Paris 1996,speed,Women
5043, Tatiana RUYGA ,RUS,10,European Championship - Paris 1996,speed,Women
5044, Margarita PANFYOROVA ,UKR,11,European Championship - Paris 1996,speed,Women
5045, Isabelle LAFFONT ,FRA,12,European Championship - Paris 1996,speed,Women
5046, Mirjam VERBEEK ,NED,13,European Championship - Paris 1996,speed,Women
5047, Olena RYEPKO ,UKR,14,European Championship - Paris 1996,speed,Women
5048, Marie DUTRAY ,FRA,15,European Championship - Paris 1996,speed,Women
5049, Jitka KUHNGABEROVA ,CZE,16,European Championship - Paris 1996,speed,Women
5050, Marie-annick PIAT ,FRA,17,European Championship - Paris 1996,speed,Women
5051, Wouter JONGENEELEN ,NED,1,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5052, Thomas FEUERSTEIN ,AUT,2,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5053, Timo LAUTENSCHLÄGER ,GER,3,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5054, Urh CEHOVIN ,SLO,4,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5055, Michi TRESCH ,SUI,5,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5056, Robert MATE ,GER,6,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5057, Miloslav CHALOUPKA ,CZE,7,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5058, Rostislav STEFANEK ,CZE,8,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5059, Maksym PETRENKO ,UKR,9,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5060, Iouri DOULOUB ,RUS,10,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5061, Hans MILEWSKI ,AUT,11,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5062, Alexey CHALYGUINE ,RUS,12,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5063, Ralph BRUNEL ,ITA,13,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5064, David STEPANJAN ,SLO,14,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5065, Andy LAUBER ,SUI,15,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5066, Dmitrii BYCHKOV ,RUS,16,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5067, Martin HANSLMAYR ,AUT,17,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5068, Benedikt HAAGER ,GER,18,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5069, Thomas ZEITLER ,SUI,19,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5070, Tomas LUNDGREN ,SWE,20,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5071, Manuel BRUNN ,GER,21,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5072, Jiri LAUTNER ,CZE,22,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5073, Denis GROMOZDOV ,RUS,23,European Youth Cup - Dortmund (GER) 1996,lead,Juniors Male
5074, Matej SOVA ,SLO,1,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5075, Ales STROJAN ,SLO,2,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5076, Daniel KADLEC ,CZE,3,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5077, Ulrich LINDENTHAL ,GER,4,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5078, Jiri KOUTSKI ,CZE,5,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5079, Tomas STREJSKAL ,SVK,6,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5080, Andrei BERESNEV ,RUS,7,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5081, Ivan TRESCH ,SUI,8,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5082, Heiko WILHELM ,AUT,9,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5083, Tomaz JEVSNIK ,SLO,10,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5084, Manuel HASSLER ,SUI,11,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5085, Matjaz JERAN ,SLO,12,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5086, Matthias MÜLLER ,SUI,13,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5087, Daniel ANDERSSON ,SWE,14,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5088, Christian MAURER ,AUT,15,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5089, Maxim KONDRATENKO ,RUS,16,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5090, Jiri PRIBIL ,CZE,17,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5091, Thomas HAMM ,GER,18,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5092, Jakub CERMAK ,CZE,19,European Youth Cup - Dortmund (GER) 1996,lead,Youth A Male
5093, Casper TEN SIJTHOFF ,NED,1,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
5094, Klemen BECAN ,SLO,2,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
5095, Kyrylo SHEVCHENKO ,UKR,3,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
5096, Bostjan POTOCNIK ,SLO,4,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
5097, Tomaz VALJAVEC ,SLO,4,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
5098, Said BELHAJ ,SWE,6,European Youth Cup - Dortmund (GER) 1996,lead,Youth B Male
